Player,Country,Runs,BF,4s,6s,SR,Inns,Opposition,Ground,Start Date
HP Tillakaratne,SL,100,106,4,1,94.33,2,West Indies,Sharjah,16 Oct 1995
Ramiz Raja,PAK,104,134,7,1,77.61,1,West Indies,Sharjah,13 Oct 1995
RS Mahanama,SL,101,153,5,1,66.01,1,West Indies,Sharjah,11 Oct 1995
A Ranatunga,SL,102,112,9,0,91.07,1,Pakistan,Gujranwala,29 Sep 1995
Saleem Elahi,PAK,102,133,7,1,76.69,2,Sri Lanka,Gujranwala,29 Sep 1995
MA Atherton,ENG,127,160,14,1,79.37,1,West Indies,Lord's,28 May 1995
SR Tendulkar,IND,112,107,15,1,104.67,2,Sri Lanka,Sharjah,9 Apr 1995
AP Gurusinha,SL,108,149,10,1,72.48,1,New Zealand,Auckland,1 Apr 1995
BC Lara,WI,139,123,15,3,113.00,1,Australia,Port of Spain,12 Mar 1995
Inzamam-ul-Haq,PAK,116,138,9,1,84.05,2,Zimbabwe,Harare,25 Feb 1995
Saeed Anwar,PAK,103,131,6,0,78.62,2,Zimbabwe,Harare,22 Feb 1995
MJR Rindel,SA,106,139,9,0,76.25,1,Pakistan,Johannesburg,12 Jan 1995
KR Rutherford,NZ,102,98,7,2,104.08,1,Sri Lanka,East London,18 Dec 1994
Ijaz Ahmed,PAK,114,90,17,3,126.66,2,South Africa,Durban,17 Dec 1994
DJ Callaghan,SA,169,143,19,4,118.18,1,New Zealand,Centurion,11 Dec 1994
AC Parore,NZ,108,95,8,3,113.68,2,South Africa,Centurion,11 Dec 1994
ST Jayasuriya,SL,140,143,9,6,97.90,1,New Zealand,Bloemfontein,8 Dec 1994
SG Law,AUS,110,135,6,1,81.48,1,Zimbabwe,Hobart,8 Dec 1994
A Ranatunga,SL,101,108,8,0,93.51,1,Pakistan,Durban,2 Dec 1994
Aamer Sohail,PAK,100,119,8,0,84.03,2,Sri Lanka,Durban,2 Dec 1994
SR Tendulkar,IND,105,134,10,0,78.35,1,West Indies,Jaipur,11 Nov 1994
A Jadeja,IND,104,126,4,3,82.53,2,West Indies,Cuttack,9 Nov 1994
NS Sidhu,IND,114,103,9,2,110.67,1,West Indies,Visakhapatnam,7 Nov 1994
PA de Silva,SL,107,100,9,1,107.00,1,Zimbabwe,Harare,6 Nov 1994
ADR Campbell,ZIM,131,115,11,4,113.91,1,Sri Lanka,Harare,5 Nov 1994
RS Mahanama,SL,108,149,6,1,72.48,2,Zimbabwe,Harare,5 Nov 1994
RS Mahanama,SL,119,142,8,0,83.80,1,Zimbabwe,Harare,3 Nov 1994
CL Hooper,WI,111,114,11,0,97.36,1,New Zealand,Guwahati,1 Nov 1994
M Prabhakar,IND,102,154,9,0,66.23,2,West Indies,Kanpur,30 Oct 1994
KR Rutherford,NZ,108,102,13,0,105.88,1,India,Vadodara,28 Oct 1994
SR Tendulkar,IND,115,136,9,3,84.55,2,New Zealand,Vadodara,28 Oct 1994
WJ Cronje,SA,100,124,4,3,80.64,1,Australia,Peshawar,24 Oct 1994
ME Waugh,AUS,121,134,9,0,90.29,1,Pakistan,Rawalpindi,22 Oct 1994
Saeed Anwar,PAK,104,119,13,1,87.39,2,Australia,Rawalpindi,22 Oct 1994
Ijaz Ahmed,PAK,110,110,13,1,100.00,1,South Africa,Rawalpindi,20 Oct 1994
SR Tendulkar,IND,110,130,8,2,84.61,1,Australia,Colombo (RPS),9 Sep 1994
Aamer Sohail,PAK,134,146,13,0,91.78,1,New Zealand,Sharjah,20 Apr 1994
Inzamam-ul-Haq,PAK,137,129,15,0,106.20,1,New Zealand,Sharjah,20 Apr 1994
AP Gurusinha,SL,117,140,9,1,83.57,2,New Zealand,Sharjah,18 Apr 1994
DL Haynes,WI,115,112,14,0,102.67,1,England,Port of Spain,5 Mar 1994
WJ Cronje,SA,112,120,7,3,93.33,1,Australia,Johannesburg,19 Feb 1994
NS Sidhu,IND,108,132,8,0,81.81,1,Sri Lanka,Rajkot,15 Feb 1994
ME Waugh,AUS,107,111,8,0,96.39,1,South Africa,Sydney,23 Jan 1994
G Kirsten,SA,112,137,8,0,81.75,1,Australia,Melbourne,21 Jan 1994
HP Tillakaratne,SL,104,116,7,0,89.65,2,West Indies,Wankhede,9 Nov 1993
Basit Ali,PAK,127,79,12,5,160.75,1,West Indies,Sharjah,5 Nov 1993
BC Lara,WI,153,143,21,0,106.99,2,Pakistan,Sharjah,5 Nov 1993
Saeed Anwar,PAK,111,104,11,2,106.73,2,Sri Lanka,Sharjah,2 Nov 1993
Saeed Anwar,PAK,131,141,12,3,92.90,2,West Indies,Sharjah,1 Nov 1993
Saeed Anwar,PAK,107,108,11,2,99.07,1,Sri Lanka,Sharjah,30 Oct 1993
Asif Mujtaba,PAK,113,134,5,0,84.32,1,Sri Lanka,Sharjah,30 Oct 1993
RA Smith,ENG,167,163,17,3,102.45,1,Australia,Birmingham,21 May 1993
ME Waugh,AUS,113,122,8,0,92.62,2,England,Birmingham,21 May 1993
ME Waugh,AUS,108,131,7,1,82.44,1,New Zealand,Hamilton,27 Mar 1993
BC Lara,WI,114,116,11,1,98.27,2,Pakistan,Kingston,23 Mar 1993
GA Hick,ENG,105,109,7,2,96.33,1,India,Gwalior,5 Mar 1993
RA Smith,ENG,129,145,12,4,88.96,1,India,Gwalior,4 Mar 1993
NS Sidhu,IND,134,160,15,0,83.75,2,England,Gwalior,4 Mar 1993
BC Lara,WI,111,140,14,1,79.28,2,South Africa,Bloemfontein,23 Feb 1993
BC Lara,WI,128,125,20,0,102.40,1,Pakistan,Durban,19 Feb 1993
Javed Miandad,PAK,107,144,9,2,74.30,1,South Africa,East London,15 Feb 1993
Saeed Anwar,PAK,110,105,9,1,104.76,1,Sri Lanka,Sharjah,4 Feb 1993
Ramiz Raja,PAK,109,115,8,0,94.78,1,Sri Lanka,Sharjah,4 Feb 1993
VG Kambli,IND,100,149,9,1,67.11,1,England,Jaipur,18 Jan 1993
AC Hudson,SA,108,147,8,1,73.46,2,India,Bloemfontein,15 Dec 1992
RS Mahanama,SL,107,132,7,0,81.06,1,New Zealand,Colombo (RPS),13 Dec 1992
WV Raman,IND,114,148,6,1,77.02,2,South Africa,Centurion,11 Dec 1992
PA de Silva,SL,105,105,12,2,100.00,2,Australia,Colombo (PSS),15 Aug 1992
AJ Stewart,ENG,103,145,10,0,71.03,1,Pakistan,The Oval,22 May 1992
PV Simmons,WI,104,139,10,2,74.82,2,South Africa,Port of Spain,12 Apr 1992
PV Simmons,WI,122,113,12,5,107.96,1,South Africa,Kingston,7 Apr 1992
DC Boon,AUS,100,147,8,0,68.02,1,West Indies,Melbourne,18 Mar 1992
Ramiz Raja,PAK,119,155,16,0,76.77,2,New Zealand,Christchurch,18 Mar 1992
PV Simmons,WI,110,125,8,2,88.00,1,Sri Lanka,Berri,13 Mar 1992
Aamer Sohail,PAK,114,136,12,0,83.82,1,Zimbabwe,Hobart,27 Feb 1992
Ramiz Raja,PAK,102,158,4,0,64.55,1,West Indies,Melbourne,23 Feb 1992
A Flower,ZIM,115,152,8,1,75.65,1,Sri Lanka,New Plymouth,23 Feb 1992
MD Crowe,NZ,100,134,11,0,74.62,1,Australia,Auckland,22 Feb 1992
DC Boon,AUS,100,133,11,0,75.18,2,New Zealand,Auckland,22 Feb 1992
Inzamam-ul-Haq,PAK,117,103,13,0,113.59,1,Sri Lanka,Rawalpindi,19 Jan 1992
Saleem Malik,PAK,102,108,5,0,94.44,1,Sri Lanka,Rawalpindi,19 Jan 1992
Inzamam-ul-Haq,PAK,101,121,9,3,83.47,1,Sri Lanka,Multan,17 Jan 1992
Javed Miandad,PAK,115,103,12,2,111.65,1,Sri Lanka,Hyderabad (Sind),15 Jan 1992
DC Boon,AUS,102,168,8,0,60.71,2,India,Hobart,10 Dec 1991
RJ Shastri,IND,109,149,11,0,73.15,1,South Africa,New Delhi,14 Nov 1991
SV Manjrekar,IND,105,82,8,2,128.04,1,South Africa,New Delhi,14 Nov 1991
RB Richardson,WI,122,121,7,3,100.82,2,Pakistan,Sharjah,21 Oct 1991
RB Richardson,WI,106,142,10,0,74.64,2,Pakistan,Sharjah,17 Oct 1991
NH Fairbrother,ENG,113,109,10,2,103.66,2,West Indies,Lord's,27 May 1991
GR Marsh,AUS,106,158,8,0,67.08,2,West Indies,Georgetown,20 Mar 1991
GR Marsh,AUS,113,136,8,3,83.08,1,West Indies,Bridgetown,13 Mar 1991
NS Sidhu,IND,104,109,10,3,95.41,2,Bangladesh,Chandigarh,25 Dec 1990
DM Jones,AUS,145,136,12,4,106.61,1,England,Brisbane,16 Dec 1990
RJ Shastri,IND,101,147,12,1,68.70,1,Sri Lanka,Nagpur,1 Dec 1990
PA de Silva,SL,104,124,6,1,83.87,2,India,Nagpur,1 Dec 1990
Ramiz Raja,PAK,114,123,14,0,92.68,1,New Zealand,Sialkot,6 Nov 1990
Saeed Anwar,PAK,101,115,11,0,87.82,1,New Zealand,Lahore,2 Nov 1990
RA Smith,ENG,103,105,11,0,98.09,1,India,Nottingham,20 Jul 1990
MJ Greatbatch,NZ,111,130,10,1,85.38,1,England,The Oval,25 May 1990
GA Gooch,ENG,112,152,15,0,73.68,2,New Zealand,The Oval,25 May 1990
RA Smith,ENG,128,168,16,0,76.19,1,New Zealand,Leeds,23 May 1990
MJ Greatbatch,NZ,102,104,9,3,98.07,2,England,Leeds,23 May 1990
DM Jones,AUS,117,123,7,1,95.12,1,Sri Lanka,Sharjah,2 May 1990
M Azharuddin,IND,108,116,7,0,93.10,1,Sri Lanka,Sharjah,25 Apr 1990
DM Jones,AUS,102,91,7,5,112.08,2,New Zealand,Auckland,11 Mar 1990
CA Best,WI,100,119,12,1,84.03,2,England,Georgetown,7 Mar 1990
DM Jones,AUS,107,143,8,0,74.82,1,New Zealand,Christchurch,4 Mar 1990
RB Richardson,WI,108,132,11,3,81.81,2,England,Kingston,3 Mar 1990
MD Crowe,NZ,104,135,6,1,77.03,1,India,Dunedin,1 Mar 1990
Ramiz Raja,PAK,107,154,3,0,69.48,1,Sri Lanka,Adelaide,17 Feb 1990
Saeed Anwar,PAK,126,99,8,6,127.27,1,Sri Lanka,Adelaide,17 Feb 1990
Ramiz Raja,PAK,116,148,8,0,78.37,2,Sri Lanka,Hobart,15 Feb 1990
Ijaz Ahmed,PAK,102,100,9,1,102.00,2,Sri Lanka,Brisbane,10 Feb 1990
DL Haynes,WI,107,137,12,0,78.10,1,Pakistan,Eden Gardens,1 Nov 1989
DL Haynes,WI,138,164,12,2,84.14,1,England,Gwalior,27 Oct 1989
C Sharma,IND,101,96,8,1,105.20,2,England,Kanpur,25 Oct 1989
Saleem Malik,PAK,102,115,5,0,88.69,1,India,Sharjah,20 Oct 1989
W Larkins,ENG,124,126,18,2,98.41,2,Australia,Hyderabad (Deccan),19 Oct 1989
NS Sidhu,IND,108,121,8,1,89.25,1,Pakistan,Sharjah,15 Oct 1989
GA Gooch,ENG,136,162,11,0,83.95,1,Australia,Lord's,29 May 1989
GR Marsh,AUS,111,162,7,1,68.51,2,England,Lord's,29 May 1989
AJ Lamb,ENG,100,105,9,0,95.23,1,Australia,Nottingham,27 May 1989
Saleem Malik,PAK,100,112,4,0,89.28,2,Sri Lanka,Sharjah,24 Mar 1989
DL Haynes,WI,152,126,12,6,120.63,1,India,Georgetown,21 Mar 1989
CG Greenidge,WI,117,123,7,8,95.12,2,India,St John's,18 Mar 1989
Ramiz Raja,PAK,101,114,9,1,88.59,2,New Zealand,Auckland,11 Mar 1989
Shoaib Mohammad,PAK,126,155,13,0,81.29,1,New Zealand,Wellington,8 Mar 1989
DL Haynes,WI,117,132,8,5,88.63,1,India,Bridgetown,7 Mar 1989
GR Marsh,AUS,125,121,9,0,103.30,1,Pakistan,Melbourne,10 Jan 1989
M Azharuddin,IND,108,65,10,3,166.15,2,New Zealand,Vadodara,17 Dec 1988
DL Haynes,WI,101,112,8,1,90.17,1,Pakistan,Hobart,17 Dec 1988
DL Haynes,WI,111,107,8,4,103.73,1,Pakistan,Adelaide,10 Dec 1988
Moin-ul-Atiq,PAK,105,117,-,-,89.74,1,Bangladesh,Chattogram,29 Oct 1988
Ijaz Ahmed,PAK,124,87,9,4,142.52,1,Bangladesh,Chattogram,29 Oct 1988
Saleem Malik,PAK,101,124,5,1,81.45,1,India,Sharjah,19 Oct 1988
CG Greenidge,WI,102,154,5,0,66.23,2,Pakistan,Sharjah,18 Oct 1988
K Srikkanth,IND,112,113,10,5,99.11,1,West Indies,Sharjah,16 Oct 1988
Javed Miandad,PAK,100,99,10,0,101.01,1,West Indies,Georgetown,30 Mar 1988
M Amarnath,IND,102,139,6,0,73.38,1,New Zealand,Sharjah,27 Mar 1988
DL Haynes,WI,142,132,13,1,107.57,1,Pakistan,Port of Spain,18 Mar 1988
BC Broad,ENG,106,140,9,1,75.71,1,New Zealand,Napier,16 Mar 1988
JG Wright,NZ,101,120,15,0,84.16,2,England,Napier,16 Mar 1988
AL Logie,WI,109,119,10,0,91.59,1,Pakistan,Kingston,12 Mar 1988
K Srikkanth,IND,101,106,10,3,95.28,1,West Indies,Thiruvananthapuram,25 Jan 1988
PV Simmons,WI,104,129,4,4,80.62,2,India,Thiruvananthapuram,25 Jan 1988
CL Hooper,WI,113,97,12,2,116.49,1,India,Gwalior,22 Jan 1988
GR Marsh,AUS,101,148,5,0,68.24,1,New Zealand,Sydney,20 Jan 1988
M Amarnath,IND,100,148,4,1,67.56,1,West Indies,Faridabad,19 Jan 1988
DC Boon,AUS,122,130,15,0,93.84,1,Sri Lanka,Adelaide,10 Jan 1988
IVA Richards,WI,110,77,7,7,142.85,2,India,Rajkot,5 Jan 1988
GA Gooch,ENG,142,134,14,0,105.97,1,Pakistan,Karachi,20 Nov 1987
GA Gooch,ENG,115,136,11,0,84.55,1,India,Wankhede,5 Nov 1987
SM Gavaskar,IND,103,88,10,3,117.04,2,New Zealand,Nagpur,31 Oct 1987
RB Richardson,WI,110,135,8,2,81.48,1,Pakistan,Karachi,30 Oct 1987
GR Marsh,AUS,126,149,12,3,84.56,1,New Zealand,Chandigarh,27 Oct 1987
Saleem Malik,PAK,100,95,10,0,105.26,1,Sri Lanka,Faisalabad,25 Oct 1987
Ramiz Raja,PAK,113,148,5,0,76.35,2,England,Karachi,20 Oct 1987
DL Haynes,WI,105,124,10,1,84.67,1,Sri Lanka,Karachi,13 Oct 1987
IVA Richards,WI,181,125,16,7,144.80,1,Sri Lanka,Karachi,13 Oct 1987
DL Houghton,ZIM,142,137,13,6,103.64,2,New Zealand,Hyderabad (Deccan),10 Oct 1987
GR Marsh,AUS,110,141,7,1,78.01,1,India,Chennai,9 Oct 1987
Javed Miandad,PAK,103,100,6,0,103.00,1,Sri Lanka,Hyderabad (Sind),8 Oct 1987
Javed Miandad,PAK,113,145,11,0,77.93,1,England,The Oval,21 May 1987
CG Greenidge,WI,133,140,16,4,95.00,2,New Zealand,Christchurch,28 Mar 1987
M Prabhakar,IND,106,121,13,0,87.60,1,Pakistan,Jamshedpur,26 Mar 1987
CG Greenidge,WI,104,100,9,4,104.00,2,New Zealand,Auckland,21 Mar 1987
IVA Richards,WI,119,113,10,4,105.30,1,New Zealand,Dunedin,18 Mar 1987
K Srikkanth,IND,123,103,14,1,119.41,1,Pakistan,Eden Gardens,18 Feb 1987
DM Jones,AUS,101,101,6,2,100.00,1,England,Brisbane,18 Jan 1987
CWJ Athey,ENG,111,152,10,0,73.02,2,Australia,Brisbane,18 Jan 1987
M Azharuddin,IND,108,94,8,0,114.89,1,Sri Lanka,Wankhede,17 Jan 1987
CG Greenidge,WI,100,119,12,0,84.03,1,Australia,Perth,4 Jan 1987
DM Jones,AUS,121,113,9,2,107.07,1,Pakistan,Perth,2 Jan 1987
DM Jones,AUS,104,125,9,2,83.20,2,England,Perth,1 Jan 1987
RB Richardson,WI,109,120,8,1,90.83,1,Sri Lanka,Sharjah,3 Dec 1986
R Lamba,IND,102,120,8,2,85.00,1,Australia,Rajkot,7 Oct 1986
GR Marsh,AUS,104,139,9,1,74.82,1,India,Jaipur,7 Sep 1986
DC Boon,AUS,111,118,10,2,94.06,1,India,Jaipur,7 Sep 1986
K Srikkanth,IND,102,104,10,1,98.07,2,Australia,Jaipur,7 Sep 1986
CWJ Athey,ENG,142,172,14,0,82.55,2,New Zealand,Manchester,18 Jul 1986
Javed Miandad,PAK,116,114,3,3,101.75,2,India,Sharjah,18 Apr 1986
GA Gooch,ENG,129,118,17,1,109.32,2,West Indies,Port of Spain,4 Mar 1986
GR Marsh,AUS,125,145,11,0,86.20,1,India,Sydney,21 Jan 1986
GM Wood,AUS,114,165,10,1,69.09,1,England,Lord's,3 Jun 1985
GA Gooch,ENG,117,164,13,1,71.34,2,Australia,Lord's,3 Jun 1985
DI Gower,ENG,102,118,14,1,86.44,2,Australia,Lord's,3 Jun 1985
GA Gooch,ENG,115,159,9,1,72.32,1,Australia,Birmingham,1 Jun 1985
DL Haynes,WI,116,138,9,2,84.05,1,New Zealand,Bridgetown,23 Apr 1985
DL Haynes,WI,145,157,16,0,92.35,1,New Zealand,Albion,14 Apr 1985
AR Border,AUS,127,140,13,0,90.71,1,West Indies,Sydney,6 Feb 1985
HA Gomes,WI,101,89,6,3,113.48,1,Sri Lanka,Perth,2 Feb 1985
AR Border,AUS,118,88,10,3,134.09,1,Sri Lanka,Adelaide,28 Jan 1985
GM Wood,AUS,104,142,-,-,73.23,1,West Indies,Adelaide,27 Jan 1985
CG Greenidge,WI,110,128,15,0,85.93,2,Sri Lanka,Adelaide,26 Jan 1985
IVA Richards,WI,103,122,7,1,84.42,2,Australia,Sydney,15 Jan 1985
DL Haynes,WI,123,130,15,0,94.61,2,Australia,Melbourne,6 Jan 1985
RJ Shastri,IND,102,142,6,1,71.83,1,England,Cuttack,27 Dec 1984
DB Vengsarkar,IND,105,124,10,1,84.67,1,England,Pune,5 Dec 1984
MW Gatting,ENG,115,135,12,0,85.18,2,India,Pune,5 Dec 1984
RJ Shastri,IND,102,141,11,1,72.34,1,Australia,Indore,6 Oct 1984
KC Wessels,AUS,107,133,13,0,80.45,1,India,New Delhi,28 Sep 1984
IVA Richards,WI,189,170,21,5,111.17,1,England,Manchester,31 May 1984
DL Haynes,WI,104,102,10,1,101.96,2,Australia,Kingston,26 Apr 1984
DL Haynes,WI,102,142,11,3,71.83,2,Australia,Castries,19 Apr 1984
DL Haynes,WI,133,147,14,0,90.47,2,Australia,Albion,29 Feb 1984
MD Crowe,NZ,105,105,11,1,100.00,2,England,Auckland,25 Feb 1984
SB Smith,AUS,106,129,12,0,82.17,1,Pakistan,Sydney,25 Jan 1984
IVA Richards,WI,106,95,12,1,111.57,1,Australia,Melbourne,22 Jan 1984
DL Haynes,WI,108,130,8,0,83.07,1,Australia,Sydney,17 Jan 1984
CG Greenidge,WI,115,134,10,5,85.82,1,India,Jamshedpur,7 Dec 1983
IVA Richards,WI,149,99,20,3,150.50,1,India,Jamshedpur,7 Dec 1983
Zaheer Abbas,PAK,103,121,6,0,85.12,1,New Zealand,Nottingham,20 Jun 1983
N Kapil Dev,IND,175,138,16,6,126.81,1,Zimbabwe,Tunbridge Wells,18 Jun 1983
Imran Khan,PAK,102,133,11,0,76.69,1,Sri Lanka,Leeds,16 Jun 1983
IVA Richards,WI,119,146,6,1,81.50,1,India,The Oval,15 Jun 1983
CG Greenidge,WI,105,147,5,1,71.42,2,Zimbabwe,Worcester,13 Jun 1983
TM Chappell,AUS,110,131,11,0,83.96,1,India,Nottingham,13 Jun 1983
DI Gower,ENG,130,120,12,5,108.33,1,Sri Lanka,Taunton,11 Jun 1983
AJ Lamb,ENG,102,105,12,2,97.14,1,New Zealand,The Oval,9 Jun 1983
GM Turner,NZ,140,130,13,3,107.69,1,Sri Lanka,Auckland,20 Mar 1983
SB Smith,AUS,117,130,10,0,90.00,1,New Zealand,Melbourne,13 Feb 1983
DI Gower,ENG,109,85,12,1,128.23,1,New Zealand,Adelaide,29 Jan 1983
Zaheer Abbas,PAK,113,99,11,3,114.14,2,India,Karachi,21 Jan 1983
AJ Lamb,ENG,108,106,9,1,101.88,2,New Zealand,Sydney,20 Jan 1983
DI Gower,ENG,158,118,18,4,133.89,1,New Zealand,Brisbane,15 Jan 1983
DI Gower,ENG,122,134,8,0,91.04,2,New Zealand,Melbourne,13 Jan 1983
Zaheer Abbas,PAK,105,82,8,1,128.04,1,India,Lahore,31 Dec 1982
Javed Miandad,PAK,119,77,6,5,154.54,1,India,Lahore,31 Dec 1982
Mohsin Khan,PAK,117,118,9,1,99.15,1,India,Multan,17 Dec 1982
Zaheer Abbas,PAK,118,86,10,4,137.20,1,India,Multan,17 Dec 1982
Javed Miandad,PAK,106,106,12,1,100.00,1,India,Gujranwala,3 Dec 1982
Zaheer Abbas,PAK,109,95,12,2,114.73,1,Australia,Lahore,8 Oct 1982
RL Dias,SL,121,144,11,-,84.02,1,India,Bengaluru,26 Sep 1982
Mohsin Khan,PAK,104,101,15,0,102.97,1,Australia,Hyderabad (Sind),20 Sep 1982
RL Dias,SL,102,114,8,-,89.47,1,India,Delhi,15 Sep 1982
AJ Lamb,ENG,118,121,14,0,97.52,2,Pakistan,Nottingham,17 Jul 1982
Zaheer Abbas,PAK,123,87,15,3,141.37,1,Sri Lanka,Lahore,29 Mar 1982
GS Chappell,AUS,108,92,15,0,117.39,2,New Zealand,Auckland,13 Feb 1982
Zaheer Abbas,PAK,108,110,12,0,98.18,2,Australia,Sydney,17 Dec 1981
BM Laird,AUS,117,159,10,0,73.58,2,West Indies,Sydney,24 Nov 1981
CG Greenidge,WI,103,161,5,1,63.97,1,Pakistan,Melbourne,21 Nov 1981
GM Wood,AUS,108,150,8,0,72.00,1,England,Leeds,8 Jun 1981
BA Edgar,NZ,102,141,7,0,72.34,2,Australia,Melbourne,1 Feb 1981
AR Border,AUS,105,122,12,0,86.06,2,India,Sydney,18 Dec 1980
GS Chappell,AUS,138,109,10,1,126.60,1,New Zealand,Sydney,25 Nov 1980
GA Gooch,ENG,108,113,11,0,95.57,1,Australia,Birmingham,22 Aug 1980
CG Greenidge,WI,103,137,10,2,75.18,1,New Zealand,Christchurch,6 Feb 1980
G Boycott,ENG,105,124,7,0,84.67,1,Australia,Sydney,11 Dec 1979
IVA Richards,WI,153,130,16,1,117.69,1,Australia,Melbourne,9 Dec 1979
IVA Richards,WI,138,157,11,3,87.89,1,England,Lord's,23 Jun 1979
CG Greenidge,WI,106,173,9,1,61.27,2,India,Birmingham,9 Jun 1979
DI Gower,ENG,101,100,9,0,101.00,1,Australia,Melbourne,4 Feb 1979
CT Radley,ENG,117,140,11,0,83.57,1,New Zealand,Manchester,17 Jul 1978
DI Gower,ENG,114,122,6,0,93.44,1,Pakistan,The Oval,26 May 1978
DL Haynes,WI,148,136,16,2,108.82,1,Australia,St John's,22 Feb 1978
DL Amiss,ENG,108,146,7,0,73.97,1,Australia,The Oval,6 Jun 1977
GS Chappell,AUS,125,137,11,0,91.24,2,England,The Oval,6 Jun 1977
IVA Richards,WI,119,133,20,1,89.47,2,England,Scarborough,26 Aug 1976
CH Lloyd,WI,102,85,12,2,120.00,1,Australia,Lord's,21 Jun 1975
GM Turner,NZ,114,177,13,0,64.40,2,India,Manchester,14 Jun 1975
A Turner,AUS,101,113,9,1,89.38,1,Sri Lanka,The Oval,11 Jun 1975
KWR Fletcher,ENG,131,147,13,0,89.11,1,New Zealand,Nottingham,11 Jun 1975
GM Turner,NZ,171,201,16,2,85.07,1,East Africa,Birmingham,7 Jun 1975
DL Amiss,ENG,137,147,18,0,93.19,1,India,Lord's,7 Jun 1975
BE Congdon,NZ,101,110,7,1,91.81,1,England,Wellington,9 Mar 1975
D Lloyd,ENG,116,159,8,1,72.95,1,Pakistan,Nottingham,31 Aug 1974
Majid Khan,PAK,109,93,16,1,117.20,2,England,Nottingham,31 Aug 1974
KJ Wadsworth,NZ,104,98,16,0,106.12,2,Australia,Christchurch,31 Mar 1974
RC Fredericks,WI,105,122,10,1,86.06,2,England,The Oval,7 Sep 1973
DL Amiss,ENG,100,121,14,1,82.64,2,New Zealand,Swansea,18 Jul 1973
DL Amiss,ENG,103,134,9,0,76.86,2,Australia,Manchester,24 Aug 1972
